,bathrooms,bedrooms,features,interest_level,latitude,listing_id,longitude,photos,price,created_month,created_day
66777,2.0,2,3,low,40.7064,6979279,-74.0155,11,5895.0,5,7
66780,1.0,0,5,low,40.744,7011607,-73.9964,4,2500.0,5,14
66783,1.0,1,2,low,40.7355,6983267,-74.0058,0,4295.0,5,8
66785,1.0,1,2,low,40.7477,6985270,-74.0009,7,2619.0,5,9
66787,2.0,3,6,low,40.7664,6980501,-73.9863,10,5995.0,5,7
66792,1.0,1,3,low,40.8272,7068633,-73.9466,0,2100.0,5,26
66793,1.0,2,9,low,40.7301,6975780,-73.9825,10,4295.0,5,6
66794,1.0,2,0,high,40.7698,7039964,-73.9606,4,2550.0,5,19
66795,1.0,3,7,low,40.6948,7040098,-73.9644,8,4400.0,5,19
66796,1.5,3,0,low,40.7693,7074986,-73.9529,3,3700.0,5,27
66797,2.0,2,6,low,40.7617,7025360,-73.9805,15,8450.0,5,17
66799,1.0,1,13,medium,40.7739,7075243,-73.9882,8,3730.0,5,27
66800,1.0,2,3,low,40.7334,7083636,-74.0018,6,4890.0,5,30
66801,1.0,1,6,low,40.7387,7020972,-74.0019,5,2800.0,5,17
66804,1.0,3,4,high,40.7255,6996889,-73.9884,5,4500.0,5,11
66805,2.0,2,12,low,40.7661,7000135,-73.9918,3,5106.0,5,12
6681,2.0,4,10,low,40.7639,7115137,-73.9808,6,10825.0,6,6
66813,2.0,4,3,low,40.7952,7038511,-73.9637,9,6000.0,5,19
66817,1.0,2,2,low,40.7747,6999213,-73.9517,0,3050.0,5,12
66818,1.0,1,6,medium,40.7709,6960201,-73.952,6,2400.0,5,3
6682,1.0,1,10,low,40.7488,7110600,-73.9868,1,4000.0,6,4
66822,1.0,1,4,low,40.7186,7067749,-73.986,6,2600.0,5,26
66823,1.0,1,6,low,40.7674,7031323,-73.9837,5,3400.0,5,18
66825,1.0,1,2,low,40.78,7017966,-73.9543,3,2365.0,5,16
66826,1.0,0,6,low,40.7358,7028153,-73.9859,5,2895.0,5,18
66829,1.0,1,3,low,40.7268,6976827,-74.0018,2,2750.0,5,7
6683,1.0,2,3,low,40.7928,7214946,-73.9758,6,2570.0,6,25
66832,2.0,2,14,low,40.7708,7080004,-73.9818,6,5200.0,5,28
66833,1.0,0,0,low,40.7389,7015008,-73.9818,3,2450.0,5,15
66834,1.0,0,2,medium,40.7618,7034585,-73.9497,8,2000.0,5,19
66839,1.0,2,1,medium,40.7564,7061604,-73.9945,7,4000.0,5,24
6684,1.0,3,3,low,40.8161,7207305,-73.9576,6,3895.0,6,24
66840,2.0,4,6,low,40.7506,7023815,-73.9713,7,6900.0,5,17
66844,1.0,2,12,low,40.752,7032622,-73.9402,14,3300.0,5,18
66845,1.0,3,2,low,40.7231,7002479,-74.0044,5,3733.0,5,12
6685,1.0,3,12,medium,40.7902,7221152,-73.9678,8,4500.0,6,27
66850,1.0,3,2,medium,40.8012,7017857,-73.9609,6,2900.0,5,15
66855,1.0,3,2,low,40.6764,6981237,-73.9808,12,3600.0,5,7
66857,1.0,2,9,low,40.7191,7033311,-74.0109,7,5718.0,5,18
66858,1.0,1,4,low,40.7699,6973863,-73.9488,3,2550.0,5,6
66859,2.0,2,6,medium,40.7283,7017087,-73.9875,7,4500.0,5,15
66860,1.0,2,4,low,40.7267,7083279,-73.9844,5,3300.0,5,30
66861,1.0,1,15,low,40.7609,7001164,-73.986,8,4000.0,5,12
66862,1.0,2,8,medium,40.7073,7061318,-74.0046,8,3000.0,5,24
66864,2.0,4,4,low,40.7062,7024998,-74.0099,7,6285.0,5,17
66867,2.0,4,5,low,40.8142,6983470,-73.9598,4,4100.0,5,8
66874,1.0,0,3,low,40.7329,7045172,-74.0047,4,2650.0,5,20
66881,1.0,1,6,low,40.7377,6999058,-73.9831,0,3995.0,5,12
66882,1.0,1,9,low,40.7625,7008235,-73.9864,7,4095.0,5,13
66887,1.0,3,0,low,40.6801,7062004,-73.941,8,2650.0,5,24
66889,1.0,1,2,low,40.7184,6992667,-73.9552,11,4200.0,5,11
66890,1.0,1,2,medium,40.7383,6992301,-74.0016,5,2700.0,5,11
66892,3.0,3,3,medium,40.7352,7069916,-73.9832,14,5200.0,5,26
66893,1.0,1,1,medium,40.7478,6965963,-74.0008,4,3745.0,5,5
66894,2.5,2,11,low,40.7122,6958985,-74.0091,7,9450.0,5,3
66895,2.5,3,7,low,40.7643,7012418,-73.964,9,5725.0,5,14
669,1.0,0,3,low,40.7198,7099217,-73.9974,5,2195.0,6,2
6690,1.0,0,7,medium,40.7777,7159930,-73.9572,3,2200.0,6,14
66900,1.0,3,0,low,40.7406,6964556,-73.98,4,4700.0,5,4
66901,1.0,1,0,low,40.8466,6960732,-73.9348,9,1600.0,5,3
66905,1.0,1,4,low,40.7655,6994808,-73.9772,3,2958.0,5,11
66906,1.0,0,3,low,40.7719,6973043,-73.9608,2,1925.0,5,6
66908,1.0,2,2,low,40.7329,7082440,-73.978,20,5162.0,5,29
66910,1.0,1,13,medium,40.7091,6986773,-74.0055,12,3030.0,5,9
66912,1.0,2,4,low,40.722,6981252,-73.981,4,3250.0,5,7
66913,1.0,0,8,low,40.7494,6959239,-73.9875,4,2600.0,5,3
66914,1.0,0,4,high,40.862047,7033161,-73.8952,7,1275.0,5,18
66915,1.0,1,3,low,40.773,7083164,-73.9509,4,2150.0,5,30
66920,1.0,1,0,low,40.7056,6963552,-73.852651,0,1650.0,5,4
66921,1.0,2,8,low,40.7965,7019081,-73.9618,5,2995.0,5,16
66922,1.0,1,2,low,40.7354,7058867,-74.0054,4,3695.0,5,24
66928,1.0,0,3,low,40.7748,6994117,-73.9551,5,2050.0,5,11
66929,1.0,1,5,low,40.7419,6973035,-73.9949,2,4091.0,5,6
66932,2.0,4,11,low,40.7905,6952873,-73.9688,7,5995.0,5,2
66934,1.0,1,11,low,40.7609,7064664,-73.986,4,3277.0,5,25
66935,1.0,3,7,high,40.8232,6968400,-73.9474,8,2500.0,5,5
66937,1.0,0,2,low,40.7752,7005405,-73.952,5,1975.0,5,13
66938,3.0,3,8,low,40.7731,7009791,-73.9459,7,9500.0,5,14
66940,1.0,0,2,medium,40.7793,6974529,-73.9496,3,1695.0,5,6
66943,1.0,2,1,medium,40.8453,7074295,-73.9375,7,2400.0,5,27
66947,2.0,3,10,medium,40.7058,7010641,-74.0086,7,5000.0,5,14
66949,1.0,1,1,low,40.7667,7008953,-73.959,0,2600.0,5,14
6695,3.0,3,14,low,40.7721,7088613,-73.9861,10,13000.0,6,1
66951,1.0,1,3,low,40.7325,7015095,-73.9977,3,4295.0,5,15
66952,1.0,1,0,medium,40.7128,7062095,-74.0059,9,1795.0,5,24
66954,1.0,2,6,low,40.7637,6976418,-73.9938,7,4000.0,5,6
66956,1.0,2,6,low,40.7671,6975176,-73.9529,8,3500.0,5,6
66958,3.0,2,4,low,40.7725,7073642,-73.9819,2,11600.0,5,27
66963,1.0,0,9,low,40.7047,7046118,-74.0076,0,2645.0,5,21
66968,3.0,3,3,low,40.7754,7046350,-73.9502,1,13000.0,5,21
66969,1.0,1,3,low,40.7617,7083628,-73.9617,3,2850.0,5,30
66970,1.0,0,7,low,40.7456,7023848,-73.9797,2,3127.0,5,17
66976,1.0,0,2,low,40.774,7005310,-73.9493,3,1825.0,5,13
66982,1.0,3,1,low,40.7775,6974740,-73.9536,7,4050.0,5,6
66985,1.0,1,1,low,40.7216,7050524,-73.9927,4,2725.0,5,21
66990,1.0,2,3,medium,40.7826,7075895,-73.9469,5,3150.0,5,27
66992,1.0,2,5,low,40.7269,6962625,-73.9771,8,3450.0,5,4
66998,1.0,2,1,low,40.7967,6972575,-73.9485,0,2950.0,5,6
67,2.0,2,4,low,40.7456,7134612,-74.0053,6,5975.0,6,10
67001,2.0,3,14,low,40.7677,6998946,-73.9616,0,7995.0,5,12
67003,1.0,1,5,medium,40.7234,7080106,-73.9945,4,3795.0,5,28
67004,1.0,1,0,low,40.675,6957785,-73.955,5,2100.0,5,3
67005,1.0,2,11,medium,40.7606,7044684,-73.9963,7,3125.0,5,20
67006,1.0,2,3,medium,40.862047,6973692,-73.9194,8,1695.0,5,6
67008,2.0,2,13,medium,40.7176,6954163,-74.0062,7,5995.0,5,2
67010,1.0,2,7,low,40.7083,7045213,-74.0136,7,3600.0,5,20
67015,1.0,2,2,low,40.7231,6984872,-74.0044,5,3625.0,5,9
67018,1.0,0,4,high,40.7437,7033152,-73.9806,5,1750.0,5,18
67020,1.0,0,1,low,40.7573,7006525,-73.9678,4,2000.0,5,13
67021,1.0,0,0,low,40.7805,7065631,-73.9518,5,2195.0,5,25
67025,1.0,1,6,low,40.7322,7037814,-74.0019,4,4850.0,5,19
67026,1.0,1,3,low,40.7216,6998257,-73.9847,4,2650.0,5,12
67028,1.0,1,2,medium,40.6826,6952167,-73.919,5,1700.0,5,2
6703,1.0,1,2,low,40.7838,7118716,-73.9535,15,3900.0,6,7
67033,1.0,0,4,low,40.7052,7078500,-74.008,5,4650.0,5,28
67035,1.0,1,7,medium,40.7067,7080555,-74.0162,5,2325.0,5,28
67036,1.0,0,2,low,40.7447,6984982,-73.9741,12,3295.0,5,9
67038,1.0,3,2,low,40.7399,7076112,-74.0036,7,6500.0,5,27
67039,2.0,3,4,low,40.7675,7082254,-73.9607,7,5100.0,5,29
6704,1.0,2,4,medium,40.7213,7233280,-73.9821,4,2750.0,6,29
67041,2.0,2,3,low,40.7752,7007227,-73.9887,20,6635.0,5,13
67050,1.0,3,1,low,40.7139,7056065,-73.9378,4,2800.0,5,23
67053,1.0,1,3,low,40.7268,7003841,-74.0018,4,2750.0,5,13
67057,1.0,0,3,high,40.803,7080661,-73.9489,7,1600.0,5,28
67058,1.0,2,3,medium,40.7901,7067062,-73.9416,4,2295.0,5,25
67060,2.0,3,2,low,40.7953,7030988,-73.9667,1,3850.0,5,18
67061,1.0,3,10,low,40.8327,7000636,-73.945,6,2725.0,5,12
67067,1.0,1,3,low,40.732,7023253,-73.9885,7,5895.0,5,17
67072,1.0,1,9,low,40.7539,7054227,-73.9677,4,4500.0,5,23
67073,1.0,1,7,medium,40.7447,7007723,-73.9741,3,2495.0,5,13
67077,1.0,2,8,low,40.71,7003293,-74.0087,6,3275.0,5,12
67078,1.0,2,5,medium,40.7154,7027787,-73.9558,5,3550.0,5,18
67084,1.0,0,4,medium,40.7512,7011855,-74.0026,5,3120.0,5,14
67088,1.0,1,2,low,40.7576,6990817,-73.9677,3,2700.0,5,10
67089,1.0,1,3,low,40.7731,6997399,-73.948,5,2900.0,5,11
67090,1.0,2,4,low,40.7957,7077321,-73.9705,8,4500.0,5,28
67096,1.0,0,3,low,40.7607,6961433,-73.9668,7,2500.0,5,4
67098,1.0,3,10,low,40.7056,7036947,-74.0162,4,3167.0,5,19
67102,2.0,2,4,low,40.6404,7013152,-73.9586,5,3500.0,5,14
67104,1.0,1,2,low,40.7296,7005389,-73.9999,4,2650.0,5,13
67108,1.0,2,3,high,40.79,6966007,-73.9418,4,1900.0,5,5
67110,1.0,1,4,low,40.6851,7077490,-73.9924,6,2700.0,5,28
67111,1.0,1,0,low,40.6787,7048613,-73.9503,17,2000.0,5,21
67112,2.0,3,8,low,40.77,7000565,-73.9838,5,6895.0,5,12
67113,1.0,2,1,low,40.7604,7000890,-73.9617,3,4400.0,5,12
67114,1.0,1,1,medium,40.8152,7028700,-73.9471,5,2125.0,5,18
67117,1.0,1,4,medium,40.6842,6996087,-73.9143,9,1700.0,5,11
67118,1.0,3,5,high,40.7784,7043958,-73.9523,5,3500.0,5,20
67119,1.0,0,3,low,40.7602,7066259,-73.966,4,4000.0,5,25
6712,1.0,0,2,low,40.7852,7099667,-73.949,4,2749.0,6,2
67122,1.0,3,10,high,40.71,7030976,-74.0143,3,3000.0,5,18
67127,1.0,0,5,low,40.7632,6956385,-73.9774,6,2250.0,5,3
67129,1.0,1,2,low,40.7345,7055497,-73.9753,20,4119.0,5,23
67134,1.0,1,5,high,40.7377,6970457,-73.9831,3,3300.0,5,5
67136,1.0,1,0,low,40.774,6952828,-73.9501,5,2750.0,5,2
67137,1.0,1,14,low,40.7714,7041501,-73.9929,4,3700.0,5,20
6714,1.0,2,5,medium,40.7668,7161942,-73.9151,10,2750.0,6,15
67140,3.0,4,7,low,40.7215,6978332,-73.9797,16,6400.0,5,7
67148,2.0,3,13,medium,40.7469,7000916,-73.9735,11,5000.0,5,12
67150,2.0,3,4,low,40.7701,6978813,-73.955,6,4892.0,5,7
67153,1.0,0,10,medium,40.7502,6952651,-73.9778,4,2285.0,5,2
67159,1.0,1,2,medium,40.7767,6976553,-73.9454,5,2149.0,5,6
67161,1.0,1,2,medium,40.7522,6972708,-73.883,9,1850.0,5,6
67163,2.0,3,1,low,40.7228,7042067,-73.9846,6,5750.0,5,20
67167,1.0,3,1,low,40.7999,7037067,-73.9638,5,4000.0,5,19
67168,1.0,1,7,low,40.7829,6966287,-73.9771,6,4400.0,5,5
6717,1.0,2,1,medium,40.7277,7114094,-74.0029,4,3495.0,6,5
67171,3.0,3,6,low,40.7682,6967714,-73.9606,4,13000.0,5,5
67172,1.0,3,2,low,40.7643,7014017,-73.9905,0,4495.0,5,14
67173,1.0,0,6,medium,40.7686,7047456,-73.9539,5,2025.0,5,21
67174,1.0,0,4,low,40.7386,7057415,-74.0076,6,2500.0,5,24
67177,1.0,1,5,medium,40.8198,6997173,-73.9578,9,1995.0,5,11
6718,1.0,1,1,low,40.7704,7148534,-73.9566,3,3695.0,6,12
67180,1.0,1,2,low,40.7271,6999303,-73.9801,4,2795.0,5,12
67184,1.0,0,11,low,40.7056,7069153,-74.0162,5,2538.0,5,26
67188,1.0,1,2,low,40.7476,6979787,-74.0008,2,3100.0,5,7
67189,2.0,3,14,low,40.7413,7049509,-73.9779,8,4850.0,5,21
67192,2.0,3,12,medium,40.7436,7044708,-73.9727,7,4200.0,5,20
67197,1.0,0,3,high,40.7479,6965810,-73.95,5,1993.0,5,5
67201,2.0,4,4,medium,40.72,7074473,-73.9836,5,6495.0,5,27
67205,1.0,2,3,medium,40.8577,6954226,-73.9314,4,1925.0,5,2
67208,1.0,0,4,low,40.7863,6999320,-73.9804,5,2500.0,5,12
67210,1.0,1,16,low,40.7487,7058002,-73.9901,8,4500.0,5,24
67211,1.0,1,14,low,40.7077,7068360,-74.0097,11,4150.0,5,26
67212,1.0,2,2,low,40.7217,6951844,-73.981,4,3195.0,5,1
67215,1.5,3,6,medium,40.7605,6976270,-73.9678,4,3900.0,5,6
67216,1.0,2,3,low,40.7438,6998094,-73.978,4,3695.0,5,12
67217,1.0,1,7,medium,40.7928,7007473,-73.9659,4,2769.0,5,13
67220,1.0,0,1,low,40.6876,7007011,-73.9566,0,1595.0,5,13
67224,1.0,1,1,high,40.7247,7016704,-73.9918,6,2095.0,5,15
67229,1.0,1,0,low,40.7909,7011740,-73.9773,3,2625.0,5,14
6723,1.0,0,7,medium,40.7586,7211582,-73.9838,6,2098.0,6,24
67231,2.0,1,4,low,40.7114,7026863,-74.0078,3,3325.0,5,18
67232,1.0,2,8,low,40.7452,6996927,-73.9916,5,4385.0,5,11
67235,1.0,1,1,low,40.763,7080952,-73.9577,0,1995.0,5,29
67236,2.0,4,4,low,40.724,7059142,-73.9839,6,5650.0,5,24
67237,2.0,2,15,low,40.7465,6977967,-73.9565,6,3600.0,5,7
67241,1.0,1,7,low,40.7443,7010124,-73.9912,7,5025.0,5,14
67242,1.0,1,6,low,40.8055,6953845,-73.9413,6,2000.0,5,2
67244,1.0,0,5,low,40.7301,6956307,-73.9942,4,2600.0,5,3
67245,2.0,2,5,low,40.7389,7044441,-73.9929,4,4950.0,5,20
67251,1.0,0,4,low,40.7586,7065974,-73.9838,3,2250.0,5,25
67253,1.0,2,0,medium,40.8008,7072629,-73.9514,3,2000.0,5,26
67254,1.0,1,5,low,40.7462,7004219,-73.9757,5,3200.0,5,13
67259,1.0,1,8,low,40.7521,7057681,-73.9743,6,3678.0,5,24
67262,1.0,1,8,medium,40.7714,6952493,-73.9929,4,2850.0,5,2
67267,1.0,2,0,medium,40.862047,7004520,-73.9027,4,1850.0,5,13
67270,1.0,1,6,low,40.7337,7038912,-73.9897,4,4400.0,5,19
67272,1.0,1,5,low,40.7792,7007563,-73.9514,5,2649.0,5,13
67273,1.0,2,3,low,40.7175,7334806,-73.852651,4,2500.0,5,2
67277,1.0,2,4,medium,40.8299,7043081,-73.9463,5,1950.0,5,20
67278,1.0,3,9,low,40.7645,7069500,-73.984,7,5895.0,5,26
67279,1.0,3,1,low,40.7868,6981726,-73.9416,1,2975.0,5,8
67281,1.0,1,10,low,40.7888,7071818,-73.9549,6,5000.0,5,26
67282,2.0,2,12,medium,40.7087,6982140,-74.0058,5,4357.0,5,8
67283,2.0,3,8,low,40.7486,7031917,-73.9903,5,6500.0,5,18
67288,1.0,1,0,medium,40.7186,6971576,-73.9455,3,2200.0,5,5
6729,2.0,2,8,medium,40.7459,7166994,-73.9572,6,4254.0,6,16
67294,1.0,0,6,low,40.7141,6993811,-74.0096,5,4095.0,5,11
67295,1.0,2,0,low,40.7659,6952522,-73.9574,5,2600.0,5,2
67297,1.0,1,2,low,40.7681,6975174,-73.9594,6,2650.0,5,6
67299,1.0,2,9,medium,40.7491,7015517,-73.9789,8,2995.0,5,15
6730,1.0,2,1,low,40.7051,7123022,-73.9054,7,2000.0,6,8
67300,1.0,2,2,medium,40.7253,7028081,-74.0021,4,2962.0,5,18
67302,2.0,3,0,low,40.7279,7082076,-74.0037,6,6200.0,5,29
67305,2.0,3,0,medium,40.693,6969641,-73.972,6,4000.0,5,5
67306,1.0,0,13,low,40.7678,6984030,-73.9915,9,2700.0,5,8
67308,1.0,1,2,medium,40.7779,7020113,-73.9773,6,2700.0,5,16
67311,2.0,2,7,medium,40.6908,7076918,-73.9063,8,2350.0,5,27
67312,1.0,0,4,low,40.708,6952322,-74.0149,10,3650.0,5,2
67315,1.0,0,2,low,40.7837,7045733,-73.9751,0,1900.0,5,21
67317,2.0,3,7,low,40.755,7071654,-73.9636,6,4500.0,5,26
67318,1.0,1,5,low,40.7878,7021025,-73.9763,4,2800.0,5,17
67320,1.0,1,1,low,40.7226,6981484,-73.9963,0,4350.0,5,8
67321,1.0,1,2,medium,40.7624,7078228,-73.9214,3,1850.0,5,28
67323,1.0,2,3,low,40.722,7053119,-73.9837,0,3699.0,5,22
67324,3.0,2,5,low,40.7579,7016782,-73.9653,0,7329.0,5,15
67325,1.0,1,3,low,40.7621,6979675,-73.9626,3,2275.0,5,7
67328,1.0,2,0,high,40.6724,7065586,-73.9007,2,1550.0,5,25
67329,1.0,2,13,low,40.7488,7069727,-73.9868,3,3990.0,5,26
6733,1.0,1,3,low,40.7675,7228455,-73.9607,2,3750.0,6,29
67334,1.0,1,6,low,40.7536,7072214,-73.8836,6,1900.0,5,26
67336,1.0,2,8,medium,40.7349,6973366,-73.9863,7,3600.0,5,6
67337,1.0,0,4,medium,40.7801,7061607,-73.9544,3,1725.0,5,24
67342,1.0,2,13,medium,40.7436,6974691,-73.9725,7,3212.0,5,6
67344,1.0,1,2,low,40.7376,7065602,-73.9827,0,4050.0,5,25
67347,2.0,4,3,medium,40.6404,6977814,-73.852651,12,2500.0,5,7
67349,1.0,0,5,low,40.7053,7027314,-74.0161,4,2575.0,5,18
6735,1.0,3,4,medium,40.7783,7091297,-73.9523,3,3550.0,6,1
67350,1.0,1,13,low,40.7678,6996415,-73.9915,8,4588.0,5,11
67351,1.0,2,0,medium,40.7644,7052043,-73.9876,6,2375.0,5,22
67352,1.0,0,4,low,40.7685,7062678,-73.9895,0,3370.0,5,25
67357,2.0,3,3,low,40.8231,7027514,-73.946,7,3250.0,5,18
67358,1.0,0,9,low,40.8198,6953662,-73.9578,5,1690.0,5,2
67360,1.0,2,10,low,40.7668,6958696,-73.9841,4,3600.0,5,3
67362,1.0,0,6,low,40.7749,7077812,-73.9782,0,2200.0,5,28
67364,1.0,1,0,low,40.727,7047730,-73.9778,5,2700.0,5,21
67365,1.0,3,8,medium,40.6781,6954493,-73.9525,10,3000.0,5,2
67367,1.0,0,16,low,40.7449,7065727,-73.9441,6,2305.0,5,25
67368,1.0,1,10,low,40.7606,7021483,-73.9963,6,3625.0,5,17
67369,1.0,0,11,low,40.7079,7020163,-74.0027,5,2655.0,5,16
67370,2.0,2,5,low,40.7404,7030928,-73.9822,4,5300.0,5,18
67372,2.0,2,10,low,40.7047,7069534,-74.0076,4,5882.0,5,26
67379,1.0,0,10,low,40.7052,7083606,-74.008,3,2900.0,5,30
67384,1.0,0,0,low,40.7645,6972268,-73.9266,1,1900.0,5,6
67385,1.0,2,10,low,40.825,6963400,-73.9375,7,2300.0,5,4
6739,1.0,0,0,low,40.7935,7211725,-73.9436,3,6995.0,6,24
67397,1.0,2,9,high,40.7695,7071666,-73.9603,9,3300.0,5,26
67399,1.0,2,2,low,40.729,7059843,-73.9769,7,5203.0,5,24
674,1.0,2,6,low,40.7087,7225712,-73.955,8,3700.0,6,28
6740,1.0,1,7,low,40.7539,7219064,-73.9677,3,3500.0,6,26
67404,2.0,2,12,low,40.7825,7310896,-73.9503,1,7525.0,5,4
67406,1.0,1,9,low,40.7863,7002276,-73.971,6,3410.0,5,12
67407,1.0,0,5,high,40.7487,7043724,-73.9425,6,1995.0,5,20
67408,2.0,2,6,low,40.7183,7036107,-74.0147,7,5446.0,5,19
67409,2.0,3,12,medium,40.7376,6959277,-73.976,5,4200.0,5,3
6741,2.0,2,6,medium,40.779,7139550,-73.9853,4,4000.0,6,11
67410,1.0,1,0,low,40.7476,7073787,-74.0008,3,2999.0,5,27
67411,1.0,3,3,medium,40.8353,7060417,-73.9414,4,2016.0,5,24
67412,1.0,2,2,low,40.7724,7037923,-73.9563,20,3250.0,5,19
67413,2.0,4,5,medium,40.7641,7079566,-73.9592,7,5750.0,5,28
67414,1.0,0,2,high,40.7279,7008777,-73.99,3,1995.0,5,13
6742,1.5,2,3,low,40.719,7143625,-73.9831,0,5000.0,6,11
67421,1.0,2,11,low,40.7738,7025239,-73.9879,6,3495.0,5,17
67422,1.0,2,1,low,40.7765,6978524,-73.9571,5,2950.0,5,7
67423,1.0,1,7,low,40.7334,7017286,-74.0047,6,5350.0,5,15
67426,1.0,0,2,high,40.862047,7031515,-73.8836,7,1300.0,5,18
6743,3.0,3,8,low,40.7721,7160368,-73.9861,6,12000.0,6,14
67431,1.0,0,5,low,40.7654,7041558,-73.9773,4,2290.0,5,20
67432,1.0,0,4,low,40.6418,7014587,-73.9499,5,1650.0,5,15
67434,1.0,1,1,low,40.7339,7077952,-73.9765,8,3724.0,5,28
67435,1.0,1,7,low,40.7334,7070582,-74.0047,5,4100.0,5,26
67436,1.0,1,3,low,40.8119,7020071,-73.9423,7,2750.0,5,16
67438,1.0,3,6,medium,40.7052,7054477,-74.016,5,3640.0,5,23
67440,1.0,1,4,medium,40.753,7039400,-73.9958,5,3050.0,5,19
67446,1.0,1,9,low,40.7634,7061307,-73.9627,4,3550.0,5,24
67447,3.0,3,11,low,40.7388,7051978,-74.0084,6,13000.0,5,22
67448,1.0,2,11,medium,40.7612,6995846,-73.9978,5,3250.0,5,11
6745,1.0,2,4,low,40.7506,7145807,-73.9979,4,3200.0,6,12
67451,1.0,0,8,high,40.7078,7033114,-74.0138,3,2270.0,5,18
67458,1.0,1,7,low,40.7688,7031268,-73.9576,5,2900.0,5,18
67459,1.0,1,11,low,40.7553,7080170,-73.9953,4,5085.0,5,28
6746,2.0,3,5,medium,40.7001,7181690,-73.9219,12,3300.0,6,20
67460,1.0,3,6,low,40.7521,7063302,-73.9702,5,4400.0,5,25
67466,1.0,1,4,low,40.7496,6990498,-73.94,0,2975.0,5,10
67467,1.0,0,2,low,40.7803,7043914,-73.9509,5,2100.0,5,20
67468,1.0,2,6,high,40.7279,7053760,-73.9811,7,2700.0,5,22
67469,1.0,2,5,low,40.7226,7060741,-73.9946,5,4795.0,5,24
67472,2.0,1,1,low,40.7174,7009700,-73.9617,0,5400.0,5,14
67474,1.0,2,9,low,40.7968,7052922,-73.9486,8,2950.0,5,22
67476,1.0,2,1,medium,40.7344,6992127,-74.0001,4,4000.0,5,10
67477,2.0,3,12,medium,40.7486,7054549,-73.9903,7,5900.0,5,23
67478,1.0,1,7,medium,40.778,7007633,-73.9563,4,2700.0,5,13
67479,2.0,2,7,low,40.7193,6977837,-73.964,6,5100.0,5,7
6748,2.0,2,2,low,40.7826,7213822,-73.9509,1,7575.0,6,25
67482,1.0,0,1,low,40.7631,6999753,-73.9904,3,2000.0,5,12
67483,1.0,1,6,high,40.7299,6952498,-73.9819,4,2895.0,5,2
67486,1.0,3,6,medium,40.753,7032144,-73.9958,7,4100.0,5,18
67489,1.0,0,4,low,40.7047,7067686,-74.0076,5,2761.0,5,26
67490,1.0,2,9,low,40.7069,6991952,-74.0117,6,3600.0,5,10
67491,1.0,1,5,low,40.7512,7035586,-74.0026,0,3850.0,5,19
67492,1.0,3,3,low,40.722,7046260,-73.9837,0,5400.0,5,21
67497,1.0,0,2,low,40.7967,6987521,-73.9709,3,1900.0,5,10
67499,1.0,0,2,low,40.862047,6980350,-73.9173,3,1597.0,5,7
675,1.0,0,12,low,40.7991,7168382,-73.9597,7,2650.0,6,16
67500,2.0,2,3,medium,40.737,6962454,-74.0016,4,4450.0,5,4
6751,1.0,2,1,low,40.7802,7232765,-73.9478,5,3200.0,6,29
67517,1.0,3,3,low,40.7729,7048875,-73.9485,7,5100.0,5,21
67518,2.0,2,4,low,40.7661,6952021,-73.9636,6,11000.0,5,2
67522,2.0,2,11,low,40.7708,6989859,-73.9817,10,8000.0,5,10
67524,1.0,0,10,low,40.708,7046955,-74.0149,6,2877.0,5,21
67525,2.0,2,5,low,40.8051,7057216,-73.9628,5,6795.0,5,24
67526,1.0,2,1,medium,40.8299,7006991,-73.9464,6,2000.0,5,13
67527,1.0,1,9,low,40.7701,6962310,-73.9587,4,2870.0,5,4
67529,1.0,1,5,low,40.7601,7008475,-73.99,4,2595.0,5,13
67530,1.0,1,4,low,40.7711,7005149,-73.9513,6,2325.0,5,13
67535,1.0,2,3,medium,40.7302,7039329,-73.9826,6,3495.0,5,19
6754,1.0,1,14,low,40.761,7107466,-74.0002,8,3000.0,6,4
67541,1.0,1,2,high,40.7366,7041329,-73.9826,4,2595.0,5,20
67543,1.0,2,7,low,40.7516,7001897,-73.969,7,3450.0,5,12
67547,1.0,0,11,low,40.6404,7031734,-73.9554,6,1550.0,5,18
67551,1.0,2,8,high,40.844,6968052,-73.9404,6,1900.0,5,5
67554,1.0,1,3,low,40.7799,7083148,-73.952,4,2100.0,5,30
67565,1.0,1,4,low,40.7373,7028496,-74.0044,6,3595.0,5,18
67566,2.0,3,10,low,40.7716,7010545,-73.9506,7,5600.0,5,14
67569,1.0,1,13,medium,40.753,6972959,-73.9959,8,3200.0,5,6
67571,1.0,2,12,medium,40.7057,6996600,-74.0085,4,3525.0,5,11
67574,1.0,1,10,low,40.7753,7043913,-73.954,4,2900.0,5,20
67578,1.0,3,4,low,40.7234,7030161,-73.987,12,5600.0,5,18
67579,2.0,3,9,low,40.7494,6959215,-73.9875,7,4500.0,5,3
67586,1.0,1,4,medium,40.7705,7024225,-73.9485,8,2200.0,5,17
67587,1.0,1,0,low,40.7835,6983824,-73.9837,8,2350.0,5,8
67588,1.0,1,14,medium,40.7176,6974132,-73.9531,10,3239.0,5,6
67590,1.0,3,4,medium,40.8004,6995947,-73.9405,5,2800.0,5,11
67594,1.0,1,4,medium,40.7667,7024341,-73.9559,5,2600.0,5,17
67595,1.0,0,8,low,40.7688,7025238,-73.9608,4,2600.0,5,17
67598,2.0,4,3,medium,40.7463,7010913,-73.9773,7,6100.0,5,14
